team,scenario,saturday_date,obs_cases_med,obs_cases_low,obs_cases_hi,true_inf_med,true_inf_low,true_inf_hi,population_size,vacc_med,vacc_low,vacc_hi
JHU,1,2014-11-29,1730.5,26.812500000000007,2582.649999999999,6374.25,56.92500000000001,18867.42499999999,11602413.75,NA,NA,NA
JHU,1,2014-12-06,1646.75,56.51250000000001,2544.6499999999983,6138.25,57.750000000000014,16172.174999999963,11605718,NA,NA,NA
JHU,1,2014-12-13,1568.75,42.900000000000006,2380.3124999999995,5781.25,47.43750000000001,14943.862499999965,11609047.5,NA,NA,NA
JHU,1,2014-12-20,1394.75,47.43750000000001,2053.4624999999987,5347.5,40.01250000000001,13663.399999999965,11612350.75,NA,NA,NA
JHU,1,2014-12-27,1306.75,43.31250000000001,2029.9375,4945,35.88750000000001,12719.97499999997,11615673.75,NA,NA,NA
JHU,1,2015-01-03,1195.5,26.400000000000006,1690.3499999999995,4487.25,33.82500000000001,11873.649999999974,11618990.5,NA,NA,NA
JHU,1,2015-01-10,1076.5,20.625000000000004,1640.2749999999996,4159.25,30.937500000000007,10967.699999999993,11622307,NA,NA,NA
JHU,1,2015-01-17,941,30.937500000000007,1517.9249999999997,3673.75,26.812500000000007,9576.999999999989,11625617.5,NA,NA,NA
JHU,1,2015-01-24,862.75,19.387500000000003,1381.0124999999987,3477.5,23.100000000000005,8605.64999999999,11628945.25,NA,NA,NA
JHU,1,2015-01-31,785.75,14.025000000000002,1227.1625,3132.5,16.087500000000002,7818.912499999997,11632263,NA,NA,NA
JHU,1,2015-02-07,694.75,9.900000000000002,1146.6125,2795.5,14.850000000000003,6918.1125,11635583.5,NA,NA,NA
JHU,1,2015-02-14,625.75,7.425000000000002,1057.225,2504.25,10.725000000000001,5922.462499999995,11638898.75,NA,NA,NA
JHU,1,2015-02-21,572.5,9.487500000000002,916.7374999999997,2256,9.900000000000002,5080.662499999995,11642210,NA,NA,NA
JHU,1,2015-02-28,519.75,8.250000000000002,845.1124999999993,1999.25,10.312500000000002,4548.299999999998,11645540.25,NA,NA,NA
JHU,1,2015-03-07,490.25,4.125000000000001,765.0124999999995,1819.5,5.775000000000001,4234.437499999996,11648858.25,NA,NA,NA
JHU,1,2015-03-14,462.75,6.187500000000002,765.4874999999998,1720,4.537500000000001,4312.56249999999,11652192.25,NA,NA,NA
JHU,1,2015-03-21,453.75,2.4750000000000005,730.2499999999998,1617,2.8875000000000006,4522.937499999984,11655533,NA,NA,NA
JHU,1,2015-03-28,462,0.4125000000000001,741.8124999999995,1649,1.2375000000000003,4773.012499999979,11658850.5,NA,NA,NA
JHU,1,2015-04-04,442.25,101.0875,717.45,1511.25,119.40000000000002,3378.2124999999996,11662169.25,NA,NA,NA
JHU,1,2015-04-11,408.25,103.3375,689.325,1418.5,117.60000000000002,3084.7749999999996,11665504.75,NA,NA,NA
JHU,1,2015-04-18,390,93.07500000000002,617.0749999999998,1304.25,120.43750000000001,2902.6249999999995,11668835.25,NA,NA,NA
JHU,1,2015-04-25,380.75,90.7125,622.8124999999999,1252,117.17500000000001,2842.6124999999993,11672165,NA,NA,NA
JHU,1,2015-05-02,380.25,85.97500000000001,579.6375,1239.75,117.57500000000002,2858.574999999998,11675498,NA,NA,NA
JHU,1,2015-05-09,363.25,89.375,600.7125,1221.5,109.67500000000001,2792.3374999999987,11678819.5,NA,NA,NA
JHU,1,2015-05-16,360.25,96.65,616.5249999999996,1187,103.33750000000002,2784.2,11682152.25,NA,NA,NA
JHU,1,2015-05-23,348.75,82.11250000000001,600.75,1136.25,97.80000000000001,2836.325,11685498.75,NA,NA,NA
JHU,1,2015-05-30,337,82.85000000000002,662.8499999999999,1066.5,101.52500000000003,2876.9249999999997,11688823,NA,NA,NA
JHU,1,2015-06-06,330.25,80.07500000000002,623.3499999999999,1000.5,93.90000000000002,2807.7,11692163.5,NA,NA,NA
JHU,1,2015-06-13,310.25,72.15000000000002,587.975,945.25,85.01250000000002,2671.9624999999987,11695484.75,NA,NA,NA
JHU,1,2015-06-20,286.5,55.82500000000002,570.5249999999999,887.25,78.03750000000002,2464.587499999998,11698834.25,NA,NA,NA
JHU,1,2015-06-27,265,66.05000000000003,486.97499999999997,810.5,74.80000000000003,2180.812499999998,11702184.25,NA,NA,NA
JHU,1,2015-07-04,244,53.725000000000016,452.61249999999995,740.75,68.30000000000003,1944.849999999999,11705524,NA,NA,NA
JHU,1,2015-07-11,224.25,53.000000000000014,403.71249999999986,690.25,57.55000000000001,1739.3124999999998,11708849.75,NA,NA,NA
JHU,1,2015-07-18,207.25,48.900000000000006,382.89999999999986,630,55.21250000000001,1649.9875,11712191.5,NA,NA,NA
JHU,1,2015-07-25,196.75,39.575,368.8124999999999,606,54.01250000000002,1567.8374999999996,11715526.25,NA,NA,NA
JHU,1,2015-08-01,194.25,44.525,369.79999999999995,585,48.587500000000006,1532.5,11718878.25,NA,NA,NA
JHU,1,2015-08-08,185.25,47.05,376.9374999999999,567,50.31250000000001,1517.2124999999999,11722231,NA,NA,NA
JHU,1,2015-08-15,180.75,41.80000000000001,369.21249999999986,581,48.925000000000004,1557.8249999999998,11725580.75,NA,NA,NA
JHU,1,2015-08-22,192,45.575,387.11249999999995,594.5,52.58750000000001,1590.1999999999994,11728931.25,NA,NA,NA
JHU,1,2015-08-29,202.75,32.750000000000014,377.4,604.5,48.80000000000001,1643.9499999999996,11732279.25,NA,NA,NA
JHU,1,2015-09-05,220.25,29.62500000000001,401.45,644.25,53.625000000000014,1750.9624999999994,11735639.25,NA,NA,NA
JHU,1,2015-09-12,238,24.012500000000003,423.71249999999986,693,63.46250000000002,1803.8874999999991,11738974.5,NA,NA,NA
JHU,1,2015-09-19,250,25.7625,460.7125,723.5,69.85000000000002,1981.5249999999992,11742340.25,NA,NA,NA
JHU,1,2015-09-26,268.75,21.2875,516.9749999999999,799,61.43750000000003,2208.1624999999976,11745692.25,NA,NA,NA
JHU,1,2015-10-03,285.25,18.05,533.2125,869,53.87500000000002,2420.0874999999974,11749042.25,NA,NA,NA
JHU,1,2015-10-10,314.75,13.787500000000001,639.275,968,43.750000000000014,2509.7749999999996,11752388.5,NA,NA,NA
JHU,1,2015-10-17,326.75,17.8625,658.1499999999999,1039,38.58750000000001,2638.412499999999,11755729.5,NA,NA,NA
JHU,1,2015-10-24,347.25,18.275000000000006,628.3874999999999,1071,33.86250000000001,2638.5249999999996,11759098.25,NA,NA,NA
JHU,1,2015-10-31,330.75,11.650000000000002,607.5999999999997,1023.25,32.62500000000001,2574.9124999999995,11762440.5,NA,NA,NA
JHU,1,2015-11-07,327,16.662500000000005,652.8499999999997,1027.75,31.875000000000007,2602.8125,11765802.75,NA,NA,NA
JHU,1,2015-11-14,322,16.087500000000006,647.8874999999998,982.75,30.375000000000007,2648.2249999999995,11769163.25,NA,NA,NA
JHU,1,2015-11-21,304.75,8.05,610.8,884.5,29.76250000000001,2570.375,11772518.75,NA,NA,NA
JHU,1,2015-11-28,294.5,9.3125,644.45,856.75,29.88750000000001,2417.9624999999996,11775873.75,NA,NA,NA
JHU,1,2015-12-05,275,9.337500000000002,615.3749999999993,821.75,28.450000000000003,2308.3125,11779237.5,NA,NA,NA
JHU,1,2015-12-12,247.75,10.700000000000003,572.9624999999999,770,27.675000000000004,2137.4375,11782620,NA,NA,NA
JHU,1,2015-12-19,232.25,9.725000000000003,583.9499999999994,732,26.562500000000004,1918.0874999999996,11785981.5,NA,NA,NA
JHU,1,2015-12-26,212.25,10.150000000000002,590.9874999999997,672.75,21.237500000000004,1726.6374999999994,11789347,NA,NA,NA
JHU,1,2016-01-02,201.5,8.650000000000002,511.49999999999943,643.75,22.875000000000007,1663.0874999999987,11792720,NA,NA,NA
JHU,1,2016-01-09,197.5,4.7625,474.31249999999955,588.25,17.237500000000004,1508.1874999999995,11796089.5,NA,NA,NA
JHU,1,2016-01-16,187.25,4.025,461.9,544.5,14.000000000000007,1426.5125,11799455.75,NA,NA,NA
JHU,1,2016-01-23,176.25,3.0250000000000004,433.1499999999999,514,13.737500000000008,1420.5374999999995,11802808.25,NA,NA,NA
JHU,1,2016-01-30,177.5,2.3625000000000016,421.9124999999999,467.5,12.312500000000007,1437.3624999999997,11806191.5,NA,NA,NA
JHU,1,2016-02-06,159.25,1.8375000000000012,387.7125,463,12.862500000000008,1398.9249999999993,11809554.5,NA,NA,NA
JHU,1,2016-02-13,155.5,2.3625000000000016,399.0999999999999,447.5,11.550000000000008,1349.4374999999995,11812936.25,NA,NA,NA
JHU,1,2016-02-20,156,1.575000000000001,369.21249999999986,430.5,11.287500000000009,1278.8375,11816324.25,NA,NA,NA
JHU,1,2016-02-27,150.5,1.575000000000001,366.1249999999999,429.25,9.187500000000007,1191.2749999999996,11819685.5,NA,NA,NA
JHU,1,2016-03-05,155,1.0500000000000007,389.57499999999993,436,5.2500000000000036,1160.2499999999998,11823056.5,NA,NA,NA
JHU,1,2016-03-12,152.25,0.7875000000000005,409.0374999999999,447.75,6.037500000000004,1214.1499999999999,11826432.75,NA,NA,NA
JHU,1,2016-03-19,155.75,0.5250000000000004,343.6875,461.75,3.9375000000000027,1247.2874999999995,11829814.75,NA,NA,NA
JHU,1,2016-03-26,166,0,377.94999999999976,474,1.575000000000001,1391.9874999999997,11833173.75,NA,NA,NA
JHU,1,2016-04-02,161.75,0,383.5874999999995,485,1.0500000000000007,1489.7999999999997,11836557.5,NA,NA,NA
JHU,1,2016-04-09,164.25,0,378.3249999999999,516.75,1.3125000000000009,1598.0874999999999,11839929.5,NA,NA,NA
JHU,1,2016-04-16,177.75,0,361.95,535.25,0,1772.5,11843305.75,NA,NA,NA
JHU,1,2016-04-23,184.75,0,365.2125,557.5,0,1972.3249999999998,11846703.25,NA,NA,NA
JHU,1,2016-04-30,203.25,0,424.0499999999999,578,0,2217.762499999999,11850085.75,NA,NA,NA
JHU,1,2016-05-07,212.5,0,453.3374999999998,573.5,0,2447.5374999999985,11853467.5,NA,NA,NA
JHU,1,2016-05-14,218.25,0,441.45,598.75,0,2579.074999999998,11856815.25,NA,NA,NA
JHU,1,2016-05-21,228.75,0,460.23749999999984,617.25,0,2583.512499999999,11860213.75,NA,NA,NA
JHU,1,2016-05-28,240.75,0,434.3124999999998,639,0,2552.7749999999996,11863593.75,NA,NA,NA
JHU,1,2016-06-04,233,0,437.9,640.5,0,2475.2874999999995,11867003.25,NA,NA,NA
JHU,1,2016-06-11,226,0,416.74999999999994,633,0,2387.137499999999,11870374.75,NA,NA,NA
JHU,1,2016-06-18,220.25,0,394.97499999999997,615.5,0,2304.999999999999,11873750,NA,NA,NA
JHU,1,2016-06-25,220.5,0,363.23749999999995,590,0,2102.6999999999994,11877137.5,NA,NA,NA
JHU,1,2016-07-02,211.5,0,351.84999999999997,555,0,1917.2874999999995,11880547.75,NA,NA,NA
JHU,1,2016-07-09,199.75,0,330.63749999999993,528.25,0,1723.3624999999997,11883911.25,NA,NA,NA
JHU,1,2016-07-16,186,0,334.4124999999999,500,0,1602.8749999999998,11887311.75,NA,NA,NA
JHU,1,2016-07-23,171,0,308.63749999999993,470.25,0,1570.9874999999993,11890729.25,NA,NA,NA
JHU,1,2016-07-30,165.5,0,303.23749999999995,468,0,1620.4499999999998,11894101.25,NA,NA,NA
JHU,1,2016-08-06,170.5,0,352.1875,496.75,0,1688.5249999999999,11897502.25,NA,NA,NA
JHU,1,2016-08-13,167,0,346.21249999999975,497,0,1656.8874999999987,11900889.25,NA,NA,NA
JHU,1,2016-08-20,175,0,359,506.75,0,1762.362499999999,11904283.25,NA,NA,NA
JHU,1,2016-08-27,189.75,0,366.39999999999986,563.5,0,1903.5124999999998,11907696.75,NA,NA,NA
JHU,1,2016-09-03,197,0,429.27499999999986,592,0,1961.5249999999996,11911098.5,NA,NA,NA
JHU,1,2016-09-10,220.25,0,462.73749999999995,642.75,0,2050.1124999999997,11914502.5,NA,NA,NA
JHU,1,2016-09-17,246.5,0,500.425,709.25,0,2245.7874999999995,11917909.75,NA,NA,NA
JHU,1,2016-09-24,273.5,0,524.9124999999999,781.5,0,2625.624999999999,11921314.5,NA,NA,NA
JHU,1,2016-10-01,292.25,0,548.8874999999999,869.25,0,3019.374999999999,11924705.25,NA,NA,NA
JHU,1,2016-10-08,313.75,0,617.9124999999998,931.5,0,3170.549999999999,11928099.5,NA,NA,NA
JHU,1,2016-10-15,333.75,0,668.8,1016.25,0,3151.262499999997,11931490.25,NA,NA,NA
JHU,1,2016-10-22,336.75,0,669.1374999999998,1077.75,0,3146.2999999999993,11934921.75,NA,NA,NA
JHU,1,2016-10-29,353.75,0,666.2125,1090.25,0,3183.425,11938332.75,NA,NA,NA
JHU,1,2016-11-05,337.75,0,654.0875,1100.75,0,3249.7999999999997,11941742.25,NA,NA,NA
JHU,1,2016-11-12,345.75,0,656.6999999999998,1032,0,3177.249999999999,11945140.5,NA,NA,NA
JHU,1,2016-11-19,311.5,0,685.7375,978.5,0,3209.9374999999995,11948560,NA,NA,NA
JHU,1,2016-11-26,318,0,607.6624999999999,918,0,3254.4249999999984,11951967,NA,NA,NA
JHU,1,2016-12-03,292.75,0,655.6125,887,0,3178.0499999999975,11955389.25,NA,NA,NA
JHU,1,2016-12-10,279.25,0,623.6999999999998,847.5,0,3070.4874999999975,11958788.75,NA,NA,NA
JHU,1,2016-12-17,258.25,0,658.9999999999997,790.5,0,2753.5374999999976,11962209.25,NA,NA,NA
JHU,1,2016-12-24,237.75,0,540.3624999999997,777,0,2428.774999999998,11965631.5,NA,NA,NA
JHU,1,2016-12-31,239.75,0,489.56249999999983,712.75,0,2247.325,11969038.25,NA,NA,NA
JHU,1,2017-01-07,226.25,0,502.12499999999983,652.75,0,2141.2499999999973,11972454.75,NA,NA,NA
JHU,1,2017-01-14,209.75,0,435.13749999999993,631,0,1866.9874999999975,11975871.25,NA,NA,NA
JHU,1,2017-01-21,200.5,0,411.29999999999995,588.75,0,1780.7749999999992,11979274.75,NA,NA,NA
JHU,1,2017-01-28,196,0,391.1875,573.25,0,1716.0749999999998,11982681.25,NA,NA,NA
JHU,1,2017-02-04,194.25,0,432.3124999999998,549,0,1735.2624999999994,11986110.25,NA,NA,NA
JHU,1,2017-02-11,180.5,0,454.02499999999964,529.5,0,1688.024999999999,11989523.25,NA,NA,NA
JHU,1,2017-02-18,184,0,390.4374999999996,521.5,0,1628.5124999999987,11992960.5,NA,NA,NA
JHU,1,2017-02-25,182.25,0,389.475,520,0,1503.662499999999,11996357.75,NA,NA,NA
JHU,1,2017-03-04,182,0,378.06249999999994,530,0,1384.9249999999995,11999789.25,NA,NA,NA
JHU,1,2017-03-11,179.25,0,393.975,533.25,0,1334.6625,12003206,NA,NA,NA
JHU,1,2017-03-18,172.25,0,381.1499999999999,561.25,0,1446.1374999999998,12006633.25,NA,NA,NA
JHU,1,2017-03-25,176.75,0,355.3624999999999,590,0,1581.2875,12010076.5,NA,NA,NA
JHU,1,2017-04-01,187,0,388.7749999999999,618.75,0,1772.4874999999997,12013513.5,NA,NA,NA
JHU,1,2017-04-08,195.25,0,397.475,632.5,0,1959.3000000000002,12016946.5,NA,NA,NA
JHU,1,2017-04-15,206.75,0,404.275,669.5,0,2141.0874999999996,12020391,NA,NA,NA
JHU,1,2017-04-22,228.75,0,430.9749999999999,719.5,0,2403.8875,12023803.75,NA,NA,NA
JHU,1,2017-04-29,231.25,0,453.11249999999984,727.5,0,2637.587499999999,12027251.75,NA,NA,NA
JHU,1,2017-05-06,251.25,0,479.45,756.75,0,2785.9874999999997,12030670.75,NA,NA,NA
JHU,1,2017-05-13,268.25,0,480.5875,801.75,0,2872.3499999999995,12034079.75,NA,NA,NA
JHU,1,2017-05-20,278.5,0,526.3874999999999,799,0,3004.6374999999994,12037511.5,NA,NA,NA
JHU,1,2017-05-27,285,0,554.0999999999999,795.25,0,3101.825,12040955.25,NA,NA,NA
JHU,1,2017-06-03,282,0,552.3499999999999,797.5,0,3305.024999999998,12044399,NA,NA,NA
JHU,1,2017-06-10,277.25,0,565.9624999999999,790.25,0,3224.5999999999995,12047822.75,NA,NA,NA
JHU,1,2017-06-17,264.5,0,558.925,754.5,0,3060.624999999999,12051285.25,NA,NA,NA
JHU,1,2017-06-24,243.5,0,480.4499999999999,721,0,2965.824999999999,12054733.25,NA,NA,NA
JHU,1,2017-07-01,236.25,0,469.2125,720.5,0,2786.8749999999986,12058165,NA,NA,NA
JHU,1,2017-07-08,238,0,397.98749999999995,687.25,0,2560.4624999999996,12061616.75,NA,NA,NA
JHU,1,2017-07-15,221,0,381.24999999999994,636,0,2311.874999999999,12065051.5,NA,NA,NA
JHU,1,2017-07-22,211.5,0,367.67499999999995,630.25,0,2133.374999999998,12068511.25,NA,NA,NA
JHU,1,2017-07-29,202.5,0,363.42499999999995,601.25,0,1996.7999999999986,12071946.75,NA,NA,NA
JHU,1,2017-08-05,199.5,0,369.1874999999999,587.75,0,1958.0124999999998,12075390.75,NA,NA,NA
JHU,1,2017-08-12,196.75,0,406.69999999999993,599.5,0,2072.575,12078836.75,NA,NA,NA
JHU,1,2017-08-19,201.25,0,397.5875,644.75,0,2121.8874999999994,12082287.5,NA,NA,NA
JHU,1,2017-08-26,229.75,0,432.4999999999999,667.25,0,2224.4624999999996,12085745.25,NA,NA,NA
JHU,1,2017-09-02,242.25,0,493.4999999999998,795,0,2434.8624999999993,12089196.5,NA,NA,NA
JHU,1,2017-09-09,269.5,0,493.1625,852.75,0,2690.1249999999973,12092635.75,NA,NA,NA
JHU,1,2017-09-16,288.75,0,625.4,876,0,3043.7249999999967,12096067.5,NA,NA,NA
JHU,1,2017-09-23,308.25,0,667.1874999999998,990.25,0,3327.512499999997,12099530.75,NA,NA,NA
JHU,1,2017-09-30,349.75,0,712.6374999999999,1114.5,0,3534.499999999999,12102978.75,NA,NA,NA
JHU,1,2017-10-07,373,0,836.25,1197.5,0,4035.962499999999,12106431.25,NA,NA,NA
JHU,1,2017-10-14,379.5,0,946.0124999999999,1238,0,4424.124999999998,12109902,NA,NA,NA
JHU,1,2017-10-21,432.25,0,978.9749999999999,1308.5,0,4843.299999999999,12113339.75,NA,NA,NA
JHU,1,2017-10-28,421.75,0,919.3999999999993,1316,0,5040.499999999999,12116790.75,NA,NA,NA
JHU,1,2017-11-04,427.5,0,918.7999999999994,1321.75,0,5131.824999999999,12120247.25,NA,NA,NA
JHU,1,2017-11-11,421.75,0,938.7374999999995,1338.75,0,4896.9,12123715,NA,NA,NA
JHU,1,2017-11-18,399.5,0,876.2249999999997,1333.5,0,4532.475,12127166,NA,NA,NA
JHU,1,2017-11-25,379.75,0,814.8,1245.75,0,4045.0999999999995,12130627.75,NA,NA,NA
JHU,1,2017-12-02,361.25,0,776.5874999999997,1179.5,0,3672.8499999999995,12134103.75,NA,NA,NA
JHU,1,2017-12-09,329,0,717.6249999999998,1104,0,3517.8249999999985,12137554.5,NA,NA,NA
JHU,1,2017-12-16,326.25,0,700.5124999999999,994.5,0,3344.0874999999987,12141021.5,NA,NA,NA
JHU,1,2017-12-23,310.25,0,656.0125,962.25,0,3170.524999999999,12144482.5,NA,NA,NA
JHU,1,2017-12-30,284.25,0,544.3499999999999,886,0,2904.4749999999995,12147949.25,NA,NA,NA
JHU,1,2018-01-06,267.75,0,542.5874999999996,859.5,0,2754.5999999999995,12151413.75,NA,NA,NA
JHU,1,2018-01-13,242.5,0,508.48749999999995,794.25,0,2746.724999999999,12154871,NA,NA,NA
JHU,1,2018-01-20,245.5,0,540.3625,745.75,0,2585.9999999999964,12158351.5,NA,NA,NA
JHU,1,2018-01-27,229.75,0,522.4374999999999,728,0,2667.524999999996,12161829.5,NA,NA,NA
JHU,1,2018-02-03,223,0,516.3,691.5,0,2611.8749999999973,12165280.25,NA,NA,NA
JHU,1,2018-02-10,224.25,0,526.1124999999998,643.25,0,2537.137499999998,12168773,NA,NA,NA
JHU,1,2018-02-17,213.25,0,462.34999999999997,647.5,0,2429.5125,12172243.5,NA,NA,NA
JHU,1,2018-02-24,216.25,0,476.4,633.5,0,2245.9874999999984,12175742.25,NA,NA,NA
JHU,1,2018-03-03,213,0,470.1875,666,0,2248.124999999998,12179204,NA,NA,NA
JHU,1,2018-03-10,222.25,0,491.89999999999975,657.5,0,2181.4249999999997,12182672.5,NA,NA,NA
JHU,1,2018-03-17,210.25,0,473.3874999999997,673,0,2063.4875,12186161,NA,NA,NA
JHU,1,2018-03-24,215.75,0,523.6624999999998,731.25,0,2200.324999999998,12189622.75,NA,NA,NA
JHU,1,2018-03-31,231,0,537.7499999999995,761.5,0,2362.8749999999986,12193128.25,NA,NA,NA
JHU,1,2018-04-07,245.75,0,582.75,792.75,0,2578.6749999999993,12196606.5,NA,NA,NA
JHU,1,2018-04-14,251.75,0,551.1874999999998,828.75,0,2812.5249999999996,12200105,NA,NA,NA
JHU,1,2018-04-21,260.5,0,598.3999999999999,880.25,0,3133.35,12203567.25,NA,NA,NA
JHU,1,2018-04-28,283,0,604.0749999999999,925.25,0,3379.249999999999,12207048.5,NA,NA,NA
JHU,1,2018-05-05,300,0,609.4249999999997,990,0,3642.9375,12210523.25,NA,NA,NA
JHU,1,2018-05-12,319.25,0,575.875,1054.5,0,3926.2625,12214018,NA,NA,NA
JHU,1,2018-05-19,333,0,677.3874999999999,1041.5,0,4194.2249999999995,12217522.5,NA,NA,NA
JHU,1,2018-05-26,339.75,0,697.4499999999999,1025.25,0,4397.299999999999,12220993.5,NA,NA,NA
JHU,1,2018-06-02,339.25,0,836.1874999999999,1033.5,0,4433.7125,12224479.25,NA,NA,NA
JHU,1,2018-06-09,331.5,0,792.2499999999997,990,0,4301.262499999999,12227951.25,NA,NA,NA
JHU,1,2018-06-16,325.5,0,788.3249999999998,991,0,4227.75,12231451.75,NA,NA,NA
JHU,1,2018-06-23,297.25,0,792.6374999999994,942.5,0,4079.449999999999,12234947.75,NA,NA,NA
JHU,1,2018-06-30,282.75,0,734.0249999999999,876.75,0,3854.7749999999996,12238425.75,NA,NA,NA
JHU,1,2018-07-07,277,0,631.0749999999999,803.75,0,3397.1375,12241939.5,NA,NA,NA
JHU,1,2018-07-14,257.75,0,587.9499999999995,790.75,0,2976.4,12245417,NA,NA,NA
JHU,1,2018-07-21,247.5,0,558.7249999999999,782.5,0,2796.124999999999,12248920,NA,NA,NA
JHU,1,2018-07-28,239.5,0,515.5249999999997,825.25,0,2672.2249999999985,12252419.5,NA,NA,NA
JHU,1,2018-08-04,239.75,0,466.825,830.75,0,2636.012499999998,12255919.25,NA,NA,NA
JHU,1,2018-08-11,244,0,512,851.5,0,2685.4374999999973,12259429.5,NA,NA,NA
JHU,1,2018-08-18,248.5,0,553.0625,899.25,0,2743.899999999998,12262918.5,NA,NA,NA
JHU,1,2018-08-25,277.5,0,587.05,948.25,0,2939.624999999998,12266412,NA,NA,NA
JHU,1,2018-09-01,297.75,0,659.9624999999999,1018.75,0,3173.55,12269908.5,NA,NA,NA
JHU,1,2018-09-08,323.5,0,704.0999999999997,1072,0,3544.1374999999994,12273415.25,NA,NA,NA
JHU,1,2018-09-15,350,0,773.1874999999997,1170.75,0,4100.737499999998,12276904.5,NA,NA,NA
JHU,1,2018-09-22,389,0,862.8374999999999,1268.75,0,4759.837499999999,12280417.75,NA,NA,NA
JHU,1,2018-09-29,424.5,0,972.6124999999995,1353.5,0,5397.087499999994,12283938.25,NA,NA,NA
JHU,1,2018-10-06,447.75,0,1350.5374999999985,1488.75,0,6172.437499999992,12287432.5,NA,NA,NA
JHU,1,2018-10-13,490.5,0,1282.9874999999993,1580,0,6986.112499999992,12290951.25,NA,NA,NA
JHU,1,2018-10-20,501.75,0,1467.6499999999983,1719.5,0,7621.874999999991,12294455.5,NA,NA,NA
JHU,1,2018-10-27,522,0,1448.099999999997,1797.75,0,7880.92499999999,12297973,NA,NA,NA
JHU,1,2018-11-03,521.25,0,1491.5624999999993,1825.75,0,8134.487499999994,12301470.25,NA,NA,NA
JHU,1,2018-11-10,522.25,0,1571.6749999999997,1744.25,0,8094.0375,12304963.75,NA,NA,NA
JHU,1,2018-11-17,489.75,0,1394.5499999999997,1663.75,0,7456.4874999999975,12308504,NA,NA,NA
JHU,1,2018-11-24,487.25,0,1423.15,1588.5,0,6976.0625,12312031.5,NA,NA,NA
JHU,1,2018-12-01,435.75,0,1175.6874999999995,1469,0,6779.2874999999985,12315526,NA,NA,NA
JHU,1,2018-12-08,418.75,0,1075.7374999999995,1370.25,0,6539.949999999999,12319020.25,NA,NA,NA
JHU,1,2018-12-15,391,0,977.9249999999997,1278.25,0,6016.524999999997,12322540.25,NA,NA,NA
JHU,1,2018-12-22,365.75,0,911.9499999999998,1229.5,0,5350.662499999997,12326033.5,NA,NA,NA
JHU,1,2018-12-29,337.75,0,849.7874999999999,1171,0,4602.262499999997,12329592.75,NA,NA,NA
JHU,1,2019-01-05,309.75,0,770.8374999999999,1080.5,0,4101.187499999998,12333093.75,NA,NA,NA
JHU,1,2019-01-12,299,0,806.9499999999998,1020.75,0,3733.662499999999,12336635.25,NA,NA,NA
JHU,1,2019-01-19,300,3,1203.0500000000002,959,4,3664.025,12340140.5,0,NA,NA
JHU,1,2019-01-26,298,1,1102,903.5,3,3595.4500000000016,12343664,0,NA,NA
JHU,1,2019-02-02,285,0,1060.025,854.5,1,3552.2000000000007,12347188.5,0,NA,NA
JHU,1,2019-02-09,273,0,1091.0500000000002,818,0,3534,12350715,0,NA,NA
JHU,1,2019-02-16,275.5,0,1022.0500000000002,804,0,3410,12354237.5,0,NA,NA
